TIMESTAMP_HORA;LLEGADAS_HORA;PACIENTES_PRESENTES;CAP_BOXES_NOMINAL;RATIO_PRESENTES_BOXES_NOMINALES;EXCESO_SOBRE_BOXES_NOMINALES;TURNO;MEDICOS_TURNO;ENFERMERAS_TURNO;PACIENTES_POR_MEDICO;PACIENTES_POR_ENFERMERA;TRIAGE_DELAY_MEDIA;TRIAGE_DELAY_P95;INGRESOS_HORA;PCT_INGRESO;TRIAJE_I;TRIAJE_II;TRIAJE_III;TRIAJE_IV;TRIAJE_V;PCT_TRIAJE_ALTO_I_II
2021-12-09 06:00:00;1;11;9;1.222;2;NOCHE;5;8;2.200;1.375;3.000;3.000;0;0.000;0;0;0;1;0;0.000
2021-12-09 07:00:00;2;9;9;1.000;0;NOCHE;5;8;1.800;1.125;16.000;19.600;0;0.000;0;0;0;1;1;0.000
2021-12-09 08:00:00;6;8;9;0.889;0;MANANA;10;8;0.800;1.000;35.333;100.500;0;0.000;0;0;0;3;3;0.000
2021-12-09 09:00:00;11;13;9;1.444;4;MANANA;10;8;1.300;1.625;11.500;25.950;1;0.091;0;0;0;6;4;0.000
2021-12-09 10:00:00;19;17;9;1.889;8;MANANA;10;8;1.700;2.125;7.923;11.400;4;0.211;0;0;0;10;3;0.000
2021-12-09 11:00:00;19;29;9;3.222;20;MANANA;10;8;2.900;3.625;13.278;21.000;6;0.316;0;0;0;15;3;0.000
2021-12-09 12:00:00;9;33;9;3.667;24;MANANA;10;8;3.300;4.125;6.444;11.600;1;0.111;0;0;0;5;4;0.000
2021-12-09 13:00:00;16;36;9;4.000;27;MANANA;10;8;3.600;4.500;7.417;12.450;3;0.188;0;0;0;11;1;0.000
2021-12-09 14:00:00;10;38;9;4.222;29;MANANA;10;8;3.800;4.750;10.700;16.200;2;0.200;0;1;2;7;0;0.100
2021-12-09 15:00:00;8;41;9;4.556;32;TARDE;10;8;4.100;5.125;3.833;5.000;0;0.000;0;0;1;4;1;0.000
2021-12-09 16:00:00;16;45;9;5.000;36;TARDE;10;8;4.500;5.625;7.467;11.900;2;0.125;0;0;10;5;0;0.000
2021-12-09 17:00:00;10;42;9;4.667;33;TARDE;10;8;4.200;5.250;10.600;19.100;3;0.300;0;0;3;6;1;0.000
2021-12-09 18:00:00;11;37;9;4.111;28;TARDE;10;8;3.700;4.625;5.375;7.650;1;0.091;0;0;3;5;0;0.000
2021-12-09 19:00:00;7;32;9;3.556;23;TARDE;10;8;3.200;4.000;8.571;15.200;2;0.286;0;0;4;3;0;0.000
2021-12-09 20:00:00;7;24;9;2.667;15;TARDE;10;8;2.400;3.000;8.286;16.600;1;0.143;0;0;4;2;1;0.000
2021-12-09 21:00:00;4;26;9;2.889;17;TARDE;10;8;2.600;3.250;3.500;4.850;1;0.250;0;0;3;1;0;0.000
2021-12-09 22:00:00;5;22;9;2.444;13;NOCHE;5;8;4.400;2.750;4.000;4.000;1;0.200;0;0;0;1;2;0.000
2021-12-09 23:00:00;6;20;9;2.222;11;NOCHE;5;8;4.000;2.500;5.000;5.800;1;0.167;0;0;1;3;1;0.000
2021-12-10 00:00:00;4;20;9;2.222;11;NOCHE;5;8;4.000;2.500;12.333;14.900;2;0.500;0;0;0;2;1;0.000
2021-12-10 01:00:00;1;17;9;1.889;8;NOCHE;5;8;3.400;2.125;5.000;5.000;0;0.000;0;0;0;0;1;0.000
2021-12-10 02:00:00;2;10;9;1.111;1;NOCHE;5;8;2.000;1.250;4.000;4.000;1;0.500;0;0;0;1;0;0.000
2021-12-10 03:00:00;4;11;9;1.222;2;NOCHE;5;8;2.200;1.375;7.000;9.550;0;0.000;0;0;0;2;2;0.000
2021-12-10 04:00:00;0;11;9;1.222;2;NOCHE;5;8;2.200;1.375;;;0;0.000;0;0;0;0;0;
2021-12-10 05:00:00;2;8;9;0.889;0;NOCHE;5;8;1.600;1.000;4.500;4.950;2;1.000;0;0;2;0;0;0.000
2021-12-10 06:00:00;1;8;9;0.889;0;NOCHE;5;8;1.600;1.000;3.000;3.000;0;0.000;0;0;0;1;0;0.000
2021-12-10 07:00:00;1;8;9;0.889;0;NOCHE;5;8;1.600;1.000;;;1;1.000;0;0;0;0;0;
2021-12-10 08:00:00;7;6;9;0.667;0;MANANA;10;8;0.600;0.750;8.800;13.600;0;0.000;0;0;0;5;0;0.000
2021-12-10 09:00:00;15;11;9;1.222;2;MANANA;10;8;1.100;1.375;20.250;61.450;0;0.000;0;0;1;11;0;0.000
2021-12-10 10:00:00;11;23;9;2.556;14;MANANA;10;8;2.300;2.875;41.167;137.750;2;0.182;0;0;1;4;1;0.000
2021-12-10 11:00:00;11;27;9;3.000;18;MANANA;10;8;2.700;3.375;11.600;16.000;3;0.273;0;0;1;9;0;0.000
2021-12-10 12:00:00;12;28;9;3.111;19;MANANA;10;8;2.800;3.500;5.700;9.100;3;0.250;0;0;2;7;1;0.000
2021-12-10 13:00:00;14;32;9;3.556;23;MANANA;10;8;3.200;4.000;15.583;46.650;3;0.214;0;0;2;9;1;0.000
2021-12-10 14:00:00;9;32;9;3.556;23;MANANA;10;8;3.200;4.000;8.750;11.950;1;0.111;0;0;1;5;2;0.000
2021-12-10 15:00:00;6;37;9;4.111;28;TARDE;10;8;3.700;4.625;6.833;9.750;1;0.167;0;0;0;5;1;0.000
2021-12-10 16:00:00;9;30;9;3.333;21;TARDE;10;8;3.000;3.750;8.000;14.400;0;0.000;0;0;2;2;1;0.000
2021-12-10 17:00:00;8;33;9;3.667;24;TARDE;10;8;3.300;4.125;4.800;9.400;0;0.000;0;0;2;3;0;0.000
2021-12-10 18:00:00;8;34;9;3.778;25;TARDE;10;8;3.400;4.250;5.625;6.650;0;0.000;0;0;0;6;2;0.000
2021-12-10 19:00:00;9;20;9;2.222;11;TARDE;10;8;2.000;2.500;5.714;7.700;1;0.111;0;0;0;7;0;0.000
2021-12-10 20:00:00;7;22;9;2.444;13;TARDE;10;8;2.200;2.750;4.429;8.100;1;0.143;0;0;2;3;2;0.000
2021-12-10 21:00:00;3;22;9;2.444;13;TARDE;10;8;2.200;2.750;7.667;10.600;0;0.000;0;0;1;1;1;0.000
2021-12-10 22:00:00;4;15;9;1.667;6;NOCHE;5;8;3.000;1.875;7.500;10.850;0;0.000;0;0;3;1;0;0.000
2021-12-10 23:00:00;1;15;9;1.667;6;NOCHE;5;8;3.000;1.875;7.000;7.000;0;0.000;0;0;0;1;0;0.000
2021-12-11 00:00:00;4;9;9;1.000;0;NOCHE;5;8;1.800;1.125;7.750;9.850;0;0.000;0;0;1;1;2;0.000
2021-12-11 01:00:00;4;11;9;1.222;2;NOCHE;5;8;2.200;1.375;8.500;11.700;2;0.500;0;0;1;2;1;0.000
2021-12-11 02:00:00;1;12;9;1.333;3;NOCHE;5;8;2.400;1.500;18.000;18.000;1;1.000;0;0;0;0;1;0.000
2021-12-11 03:00:00;1;9;9;1.000;0;NOCHE;5;8;1.800;1.125;4.000;4.000;0;0.000;0;0;0;1;0;0.000
2021-12-11 04:00:00;0;7;9;0.778;0;NOCHE;5;8;1.400;0.875;;;0;0.000;0;0;0;0;0;
2021-12-11 05:00:00;0;7;9;0.778;0;NOCHE;5;8;1.400;0.875;;;0;0.000;0;0;0;0;0;
2021-12-11 06:00:00;3;6;9;0.667;0;NOCHE;5;8;1.200;0.750;8.667;11.600;0;0.000;0;0;0;0;3;0.000
2021-12-11 07:00:00;2;8;9;0.889;0;NOCHE;5;8;1.600;1.000;7.000;9.700;0;0.000;0;0;0;0;2;0.000
2021-12-11 08:00:00;5;10;9;1.111;1;MANANA;10;8;1.000;1.250;5.800;7.000;1;0.200;1;0;0;3;1;0.200
2021-12-11 09:00:00;7;10;9;1.111;1;MANANA;10;8;1.000;1.250;8.286;12.700;1;0.143;0;0;0;5;2;0.000
2021-12-11 10:00:00;12;17;9;1.889;8;MANANA;10;8;1.700;2.125;3.750;6.450;1;0.083;0;1;2;6;3;0.083
2021-12-11 11:00:00;16;25;9;2.778;16;MANANA;10;8;2.500;3.125;8.071;15.100;4;0.250;0;0;1;11;2;0.000
2021-12-11 12:00:00;10;35;9;3.889;26;MANANA;10;8;3.500;4.375;3.800;6.550;1;0.100;0;0;2;5;3;0.000
2021-12-11 13:00:00;8;28;9;3.111;19;MANANA;10;8;2.800;3.500;9.625;15.900;3;0.375;1;0;0;7;0;0.125
2021-12-11 14:00:00;10;26;9;2.889;17;MANANA;10;8;2.600;3.250;10.500;16.550;4;0.400;0;0;1;5;4;0.000
2021-12-11 15:00:00;6;29;9;3.222;20;TARDE;10;8;2.900;3.625;6.667;10.750;1;0.167;0;0;0;1;5;0.000
2021-12-11 16:00:00;8;23;9;2.556;14;TARDE;10;8;2.300;2.875;5.500;6.750;1;0.125;0;0;0;3;3;0.000
2021-12-11 17:00:00;6;25;9;2.778;16;TARDE;10;8;2.500;3.125;6.250;9.250;0;0.000;0;0;0;3;1;0.000
2021-12-11 18:00:00;9;23;9;2.556;14;TARDE;10;8;2.300;2.875;7.625;13.300;1;0.111;0;0;0;5;3;0.000
2021-12-11 19:00:00;13;22;9;2.444;13;TARDE;10;8;2.200;2.750;5.333;9.350;1;0.077;0;0;2;5;5;0.000
2021-12-11 20:00:00;6;22;9;2.444;13;TARDE;10;8;2.200;2.750;15.000;21.000;0;0.000;0;0;0;3;2;0.000
2021-12-11 21:00:00;4;16;9;1.778;7;TARDE;10;8;1.600;2.000;5.333;9.300;1;0.250;0;0;0;0;3;0.000
2021-12-11 22:00:00;6;13;9;1.444;4;NOCHE;5;8;2.600;1.625;11.000;18.500;2;0.333;0;0;3;3;0;0.000
2021-12-11 23:00:00;1;10;9;1.111;1;NOCHE;5;8;2.000;1.250;10.000;10.000;1;1.000;0;0;1;0;0;0.000
2021-12-12 00:00:00;2;6;9;0.667;0;NOCHE;5;8;1.200;0.750;5.500;5.950;1;0.500;0;0;0;1;1;0.000
2021-12-12 01:00:00;2;7;9;0.778;0;NOCHE;5;8;1.400;0.875;14.000;14.000;0;0.000;0;0;0;1;0;0.000
2021-12-12 02:00:00;2;5;9;0.556;0;NOCHE;5;8;1.000;0.625;6.000;6.000;0;0.000;0;0;0;1;1;0.000
2021-12-12 03:00:00;2;5;9;0.556;0;NOCHE;5;8;1.000;0.625;5.000;5.900;0;0.000;0;0;0;2;0;0.000
2021-12-12 04:00:00;1;7;9;0.778;0;NOCHE;5;8;1.400;0.875;6.000;6.000;0;0.000;0;0;0;1;0;0.000
2021-12-12 05:00:00;2;7;9;0.778;0;NOCHE;5;8;1.400;0.875;6.500;6.950;0;0.000;0;0;1;1;0;0.000
2021-12-12 06:00:00;6;8;9;0.889;0;NOCHE;5;8;1.600;1.000;7.000;11.000;0;0.000;0;0;2;4;0;0.000
2021-12-12 07:00:00;2;14;9;1.556;5;NOCHE;5;8;2.800;1.750;9.000;9.000;0;0.000;0;0;1;1;0;0.000
2021-12-12 08:00:00;3;14;9;1.556;5;MANANA;10;8;1.400;1.750;5.333;8.500;0;0.000;0;0;0;2;1;0.000
2021-12-12 09:00:00;3;14;9;1.556;5;MANANA;10;8;1.400;1.750;2.333;2.900;0;0.000;0;0;0;3;0;0.000
2021-12-12 10:00:00;9;8;9;0.889;0;MANANA;10;8;0.800;1.000;9.429;17.100;0;0.000;0;0;0;1;6;0.000
2021-12-12 11:00:00;13;14;9;1.556;5;MANANA;10;8;1.400;1.750;3.154;4.400;4;0.308;0;0;1;9;3;0.000
2021-12-12 12:00:00;8;22;9;2.444;13;MANANA;10;8;2.200;2.750;3.000;3.650;0;0.000;0;0;0;7;1;0.000
2021-12-12 13:00:00;5;24;9;2.667;15;MANANA;10;8;2.400;3.000;2.000;2.000;1;0.200;0;0;0;4;0;0.000
2021-12-12 14:00:00;13;22;9;2.444;13;MANANA;10;8;2.200;2.750;9.923;24.200;3;0.231;0;0;2;5;6;0.000
2021-12-12 15:00:00;7;33;9;3.667;24;TARDE;10;8;3.300;4.125;21.000;30.800;3;0.429;0;1;0;5;1;0.143
2021-12-12 16:00:00;11;29;9;3.222;20;TARDE;10;8;2.900;3.625;9.800;15.200;5;0.455;0;1;0;9;0;0.100
2021-12-12 17:00:00;5;28;9;3.111;19;TARDE;10;8;2.800;3.500;14.200;20.200;2;0.400;0;0;1;4;0;0.000
2021-12-12 18:00:00;5;29;9;3.222;20;TARDE;10;8;2.900;3.625;4.000;6.600;1;0.200;0;0;2;3;0;0.000
2021-12-12 19:00:00;8;27;9;3.000;18;TARDE;10;8;2.700;3.375;13.143;21.700;1;0.125;0;0;0;7;0;0.000
2021-12-12 20:00:00;4;28;9;3.111;19;TARDE;10;8;2.800;3.500;2.750;3.850;0;0.000;0;0;0;4;0;0.000
2021-12-12 21:00:00;5;24;9;2.667;15;TARDE;10;8;2.400;3.000;6.800;16.200;2;0.400;0;0;1;4;0;0.000
2021-12-12 22:00:00;2;24;9;2.667;15;NOCHE;5;8;4.800;3.000;8.500;11.650;0;0.000;0;0;0;2;0;0.000
2021-12-12 23:00:00;3;20;9;2.222;11;NOCHE;5;8;4.000;2.500;6.333;8.700;1;0.333;0;0;0;2;1;0.000
2021-12-13 00:00:00;6;13;9;1.444;4;NOCHE;5;8;2.600;1.625;13.800;17.800;3;0.500;0;0;1;3;1;0.000
2021-12-13 01:00:00;1;13;9;1.444;4;NOCHE;5;8;2.600;1.625;4.000;4.000;0;0.000;0;0;1;0;0;0.000
2021-12-13 02:00:00;0;11;9;1.222;2;NOCHE;5;8;2.200;1.375;;;0;0.000;0;0;0;0;0;
2021-12-13 03:00:00;1;8;9;0.889;0;NOCHE;5;8;1.600;1.000;13.000;13.000;0;0.000;0;0;0;1;0;0.000
2021-12-13 04:00:00;3;6;9;0.667;0;NOCHE;5;8;1.200;0.750;10.333;12.800;1;0.333;0;0;0;3;0;0.000
2021-12-13 05:00:00;0;7;9;0.778;0;NOCHE;5;8;1.400;0.875;;;0;0.000;0;0;0;0;0;
2021-12-13 06:00:00;2;6;9;0.667;0;NOCHE;5;8;1.200;0.750;22.000;27.400;1;0.500;0;0;1;1;0;0.000
2021-12-13 07:00:00;3;8;9;0.889;0;NOCHE;5;8;1.600;1.000;8.000;10.900;2;0.667;0;0;0;2;1;0.000
2021-12-13 08:00:00;6;9;9;1.000;0;MANANA;10;8;0.900;1.125;10.500;17.250;0;0.000;0;0;1;0;1;0.000
2021-12-13 09:00:00;20;15;9;1.667;6;MANANA;10;8;1.500;1.875;13.917;21.900;3;0.150;0;0;11;0;1;0.000
2021-12-13 10:00:00;17;34;9;3.778;25;MANANA;10;8;3.400;4.250;7.867;15.300;7;0.412;0;0;11;2;2;0.000
2021-12-13 11:00:00;13;47;9;5.222;38;MANANA;10;8;4.700;5.875;20.000;27.500;3;0.231;0;0;10;0;1;0.000
2021-12-13 12:00:00;19;59;9;6.556;50;MANANA;10;8;5.900;7.375;11.429;19.350;3;0.158;0;0;9;4;1;0.000
2021-12-13 13:00:00;10;46;9;5.111;37;MANANA;10;8;4.600;5.750;12.375;23.950;3;0.300;0;0;8;0;0;0.000
2021-12-13 14:00:00;5;44;9;4.889;35;MANANA;10;8;4.400;5.500;8.750;13.850;2;0.400;0;0;1;0;3;0.000
2021-12-13 15:00:00;12;39;9;4.333;30;TARDE;10;8;3.900;4.875;6.083;13.600;2;0.167;0;0;0;0;12;0.000
2021-12-13 16:00:00;11;37;9;4.111;28;TARDE;10;8;3.700;4.625;11.364;34.500;3;0.273;0;0;0;0;11;0.000
2021-12-13 17:00:00;11;38;9;4.222;29;TARDE;10;8;3.800;4.750;8.000;21.000;1;0.091;0;0;0;0;11;0.000
2021-12-13 18:00:00;10;40;9;4.444;31;TARDE;10;8;4.000;5.000;5.200;10.200;1;0.100;0;0;3;3;4;0.000
2021-12-13 19:00:00;8;42;9;4.667;33;TARDE;10;8;4.200;5.250;4.500;7.650;0;0.000;0;0;0;0;8;0.000
2021-12-13 20:00:00;7;34;9;3.778;25;TARDE;10;8;3.400;4.250;5.000;7.700;2;0.286;0;0;0;0;7;0.000
2021-12-13 21:00:00;10;23;9;2.556;14;TARDE;10;8;2.300;2.875;5.200;11.500;3;0.300;0;0;1;0;9;0.000
2021-12-13 22:00:00;6;25;9;2.778;16;NOCHE;5;8;5.000;3.125;20.250;28.350;2;0.333;0;0;0;4;0;0.000
2021-12-13 23:00:00;5;25;9;2.778;16;NOCHE;5;8;5.000;3.125;21.750;50.300;1;0.200;0;0;2;1;1;0.000
2021-12-14 00:00:00;3;22;9;2.444;13;NOCHE;5;8;4.400;2.750;11.333;13.700;1;0.333;0;0;1;2;0;0.000
2021-12-14 01:00:00;2;19;9;2.111;10;NOCHE;5;8;3.800;2.375;16.500;20.550;1;0.500;0;0;0;2;0;0.000
2021-12-14 02:00:00;1;16;9;1.778;7;NOCHE;5;8;3.200;2.000;8.000;8.000;0;0.000;0;0;0;1;0;0.000
2021-12-14 03:00:00;1;10;9;1.111;1;NOCHE;5;8;2.000;1.250;10.000;10.000;0;0.000;0;0;1;0;0;0.000
2021-12-14 04:00:00;0;10;9;1.111;1;NOCHE;5;8;2.000;1.250;;;0;0.000;0;0;0;0;0;
2021-12-14 05:00:00;3;9;9;1.000;0;NOCHE;5;8;1.800;1.125;9.000;13.500;0;0.000;0;0;0;3;0;0.000
2021-12-14 06:00:00;0;12;9;1.333;3;NOCHE;5;8;2.400;1.500;;;0;0.000;0;0;0;0;0;
2021-12-14 07:00:00;3;9;9;1.000;0;NOCHE;5;8;1.800;1.125;4.667;5.900;1;0.333;0;0;0;3;0;0.000
2021-12-14 08:00:00;7;12;9;1.333;3;MANANA;10;8;1.200;1.500;3.333;4.000;1;0.143;0;0;0;1;2;0.000
2021-12-14 09:00:00;10;18;9;2.000;9;MANANA;10;8;1.800;2.250;4.333;6.000;0;0.000;0;0;1;5;0;0.000
2021-12-14 10:00:00;12;18;9;2.000;9;MANANA;10;8;1.800;2.250;4.286;6.000;3;0.250;0;0;2;4;1;0.000
2021-12-14 11:00:00;14;24;9;2.667;15;MANANA;10;8;2.400;3.000;10.000;15.000;4;0.286;0;0;3;7;1;0.000
2021-12-14 12:00:00;27;37;9;4.111;28;MANANA;10;8;3.700;4.625;19.895;53.700;5;0.185;0;0;6;12;1;0.000
2021-12-14 13:00:00;14;47;9;5.222;38;MANANA;10;8;4.700;5.875;32.333;48.450;2;0.143;0;0;2;8;2;0.000
2021-12-14 14:00:00;14;56;9;6.222;47;MANANA;10;8;5.600;7.000;16.357;24.400;2;0.143;0;1;1;10;2;0.071
2021-12-14 15:00:00;9;54;9;6.000;45;TARDE;10;8;5.400;6.750;18.778;27.800;1;0.111;0;0;4;5;0;0.000
2021-12-14 16:00:00;14;46;9;5.111;37;TARDE;10;8;4.600;5.750;14.417;22.450;2;0.143;0;0;4;8;0;0.000
2021-12-14 17:00:00;7;45;9;5.000;36;TARDE;10;8;4.500;5.625;34.000;122.200;1;0.143;0;0;1;4;2;0.000
2021-12-14 18:00:00;10;39;9;4.333;30;TARDE;10;8;3.900;4.875;3.500;5.300;0;0.000;0;0;1;7;0;0.000
2021-12-14 19:00:00;11;36;9;4.000;27;TARDE;10;8;3.600;4.500;10.800;39.450;0;0.000;0;0;1;6;3;0.000
2021-12-14 20:00:00;2;35;9;3.889;26;TARDE;10;8;3.500;4.375;5.500;5.950;0;0.000;0;0;0;2;0;0.000
2021-12-14 21:00:00;6;18;9;2.000;9;TARDE;10;8;1.800;2.250;16.200;23.800;0;0.000;0;0;2;2;1;0.000
2021-12-14 22:00:00;7;17;9;1.889;8;NOCHE;5;8;3.400;2.125;5.167;10.500;0;0.000;0;0;1;5;0;0.000
2021-12-14 23:00:00;6;17;9;1.889;8;NOCHE;5;8;3.400;2.125;7.500;11.500;1;0.167;0;0;3;2;1;0.000
2021-12-15 00:00:00;1;10;9;1.111;1;NOCHE;5;8;2.000;1.250;2.000;2.000;0;0.000;0;0;0;1;0;0.000
2021-12-15 01:00:00;1;7;9;0.778;0;NOCHE;5;8;1.400;0.875;5.000;5.000;0;0.000;0;0;1;0;0;0.000
2021-12-15 02:00:00;3;7;9;0.778;0;NOCHE;5;8;1.400;0.875;5.333;5.900;0;0.000;0;0;2;1;0;0.000
2021-12-15 03:00:00;1;8;9;0.889;0;NOCHE;5;8;1.600;1.000;;;1;1.000;0;0;0;0;0;
2021-12-15 04:00:00;0;8;9;0.889;0;NOCHE;5;8;1.600;1.000;;;0;0.000;0;0;0;0;0;
2021-12-15 05:00:00;5;7;9;0.778;0;NOCHE;5;8;1.400;0.875;7.200;10.000;4;0.800;0;0;0;2;3;0.000
2021-12-15 06:00:00;3;8;9;0.889;0;NOCHE;5;8;1.600;1.000;7.000;7.900;1;0.333;0;0;0;2;1;0.000
2021-12-15 07:00:00;3;8;9;0.889;0;NOCHE;5;8;1.600;1.000;9.000;15.100;1;0.333;0;0;1;0;2;0.000
2021-12-15 08:00:00;6;10;9;1.111;1;MANANA;10;8;1.000;1.250;3.200;4.000;0;0.000;0;0;0;3;2;0.000
2021-12-15 09:00:00;10;15;9;1.667;6;MANANA;10;8;1.500;1.875;3.444;5.800;0;0.000;0;0;0;7;2;0.000
2021-12-15 10:00:00;16;19;9;2.111;10;MANANA;10;8;1.900;2.375;8.800;19.800;3;0.188;0;0;0;10;5;0.000
2021-12-15 11:00:00;12;26;9;2.889;17;MANANA;10;8;2.600;3.250;6.000;8.600;2;0.167;0;0;1;7;1;0.000
2021-12-15 12:00:00;14;34;9;3.778;25;MANANA;10;8;3.400;4.250;7.909;13.500;3;0.214;0;0;0;10;1;0.000
2021-12-15 13:00:00;7;31;9;3.444;22;MANANA;10;8;3.100;3.875;4.571;7.000;1;0.143;0;0;0;4;3;0.000
2021-12-15 14:00:00;8;27;9;3.000;18;MANANA;10;8;2.700;3.375;8.875;13.650;3;0.375;0;0;1;6;1;0.000
2021-12-15 15:00:00;10;32;9;3.556;23;TARDE;10;8;3.200;4.000;6.200;9.550;1;0.100;0;0;0;8;2;0.000
2021-12-15 16:00:00;14;35;9;3.889;26;TARDE;10;8;3.500;4.375;7.636;17.000;1;0.071;0;0;2;9;0;0.000
2021-12-15 17:00:00;5;39;9;4.333;30;TARDE;10;8;3.900;4.875;6.200;12.800;1;0.200;0;0;0;5;0;0.000
2021-12-15 18:00:00;7;27;9;3.000;18;TARDE;10;8;2.700;3.375;4.800;6.000;1;0.143;0;0;0;3;2;0.000
2021-12-15 19:00:00;8;21;9;2.333;12;TARDE;10;8;2.100;2.625;5.571;10.500;2;0.250;0;0;0;7;0;0.000
2021-12-15 20:00:00;10;19;9;2.111;10;TARDE;10;8;1.900;2.375;10.000;28.400;0;0.000;0;0;1;7;1;0.000
2021-12-15 21:00:00;6;24;9;2.667;15;TARDE;10;8;2.400;3.000;10.400;13.600;1;0.167;0;0;1;4;0;0.000
2021-12-15 22:00:00;5;22;9;2.444;13;NOCHE;5;8;4.400;2.750;4.400;5.000;0;0.000;0;0;1;3;1;0.000
2021-12-15 23:00:00;1;14;9;1.556;5;NOCHE;5;8;2.800;1.750;4.000;4.000;0;0.000;0;0;1;0;0;0.000
2021-12-16 00:00:00;2;9;9;1.000;0;NOCHE;5;8;1.800;1.125;14.000;14.900;0;0.000;0;0;0;2;0;0.000
2021-12-16 01:00:00;1;6;9;0.667;0;NOCHE;5;8;1.200;0.750;6.000;6.000;0;0.000;0;0;0;1;0;0.000
2021-12-16 02:00:00;1;5;9;0.556;0;NOCHE;5;8;1.000;0.625;3.000;3.000;0;0.000;0;0;1;0;0;0.000
2021-12-16 03:00:00;3;5;9;0.556;0;NOCHE;5;8;1.000;0.625;5.000;5.900;0;0.000;0;0;1;2;0;0.000
2021-12-16 04:00:00;3;8;9;0.889;0;NOCHE;5;8;1.600;1.000;4.667;8.400;1;0.333;0;0;1;0;2;0.000
2021-12-16 05:00:00;3;10;9;1.111;1;NOCHE;5;8;2.000;1.250;10.667;12.700;0;0.000;0;0;0;1;2;0.000
2021-12-16 06:00:00;2;11;9;1.222;2;NOCHE;5;8;2.200;1.375;6.000;6.000;1;0.500;0;0;0;0;1;0.000
2021-12-16 07:00:00;4;9;9;1.000;0;NOCHE;5;8;1.800;1.125;6.000;6.000;0;0.000;0;0;0;1;0;0.000
2021-12-16 08:00:00;8;11;9;1.222;2;MANANA;10;8;1.100;1.375;4.833;7.000;0;0.000;0;0;1;3;2;0.000
2021-12-16 09:00:00;10;14;9;1.556;5;MANANA;10;8;1.400;1.750;5.111;8.600;1;0.100;0;0;1;6;2;0.000
2021-12-16 10:00:00;11;18;9;2.000;9;MANANA;10;8;1.800;2.250;4.250;6.700;2;0.182;0;0;3;0;1;0.000
2021-12-16 11:00:00;23;13;9;1.444;4;MANANA;10;8;1.300;1.625;4.923;9.800;4;0.174;0;0;8;4;1;0.000
2021-12-16 12:00:00;18;32;9;3.556;23;MANANA;10;8;3.200;4.000;5.562;9.750;2;0.111;0;0;1;4;11;0.000
2021-12-16 13:00:00;11;34;9;3.778;25;MANANA;10;8;3.400;4.250;3.556;5.600;4;0.364;0;0;6;2;1;0.000
2021-12-16 14:00:00;8;38;9;4.222;29;MANANA;10;8;3.800;4.750;5.375;8.300;0;0.000;0;0;4;4;0;0.000
2021-12-16 15:00:00;7;34;9;3.778;25;TARDE;10;8;3.400;4.250;11.286;16.900;2;0.286;0;1;0;3;3;0.143
2021-12-16 16:00:00;7;34;9;3.778;25;TARDE;10;8;3.400;4.250;8.286;12.400;1;0.143;0;0;1;3;3;0.000
2021-12-16 17:00:00;12;38;9;4.222;29;TARDE;10;8;3.800;4.750;5.727;12.000;1;0.083;0;0;1;2;8;0.000
2021-12-16 18:00:00;8;32;9;3.556;23;TARDE;10;8;3.200;4.000;5.667;10.000;0;0.000;0;0;0;4;2;0.000
2021-12-16 19:00:00;5;27;9;3.000;18;TARDE;10;8;2.700;3.375;4.400;5.800;1;0.200;0;0;0;3;2;0.000
2021-12-16 20:00:00;7;20;9;2.222;11;TARDE;10;8;2.000;2.500;7.833;11.000;0;0.000;0;0;0;1;5;0.000
2021-12-16 21:00:00;9;19;9;2.111;10;TARDE;10;8;1.900;2.375;6.875;10.650;2;0.222;0;0;1;5;2;0.000
2021-12-16 22:00:00;6;20;9;2.222;11;NOCHE;5;8;4.000;2.500;9.000;16.800;1;0.167;0;0;0;3;2;0.000
2021-12-16 23:00:00;3;18;9;2.000;9;NOCHE;5;8;3.600;2.250;9.333;11.700;0;0.000;0;0;0;2;1;0.000
2021-12-17 00:00:00;1;18;9;2.000;9;NOCHE;5;8;3.600;2.250;34.000;34.000;0;0.000;0;0;0;1;0;0.000
2021-12-17 01:00:00;1;11;9;1.222;2;NOCHE;5;8;2.200;1.375;5.000;5.000;0;0.000;0;0;1;0;0;0.000
2021-12-17 02:00:00;2;4;9;0.444;0;NOCHE;5;8;0.800;0.500;6.500;7.850;0;0.000;0;0;1;0;1;0.000
2021-12-17 03:00:00;4;4;9;0.444;0;NOCHE;5;8;0.800;0.500;5.000;5.000;1;0.250;0;0;1;0;2;0.000
2021-12-17 04:00:00;1;8;9;0.889;0;NOCHE;5;8;1.600;1.000;;;0;0.000;0;0;0;0;0;
2021-12-17 05:00:00;1;7;9;0.778;0;NOCHE;5;8;1.400;0.875;6.000;6.000;0;0.000;0;0;0;1;0;0.000
2021-12-17 06:00:00;2;7;9;0.778;0;NOCHE;5;8;1.400;0.875;7.500;8.850;0;0.000;0;0;0;2;0;0.000
2021-12-17 07:00:00;1;9;9;1.000;0;NOCHE;5;8;1.800;1.125;4.000;4.000;0;0.000;0;0;0;1;0;0.000
2021-12-17 08:00:00;2;10;9;1.111;1;MANANA;10;8;1.000;1.250;4.000;4.000;0;0.000;0;0;0;0;1;0.000
2021-12-17 09:00:00;8;7;9;0.778;0;MANANA;10;8;0.700;0.875;6.400;11.800;1;0.125;0;0;0;2;3;0.000
